gene_short_name	Day08_BR1	Day08_BR2	Day08_BR3	Day08_BR4
Migut.M01666	0.670254794	0.636190931	1.00277585	0.682131484
Migut.H01242	212.3684299	452.0725633	196.0003187	190.6418137
Migut.K01390	32.57878844	54.81214643	43.73222507	45.44468829
Migut.O00285	34.37055713	30.11082586	19.10868147	23.00498309
Migut.N02984	16.56863646	19.19175976	15.12520241	14.46150326
Migut.B00929	72.24646418	40.72715369	58.15536246	58.80121478
Migut.I00260	13.27397841	4.836119835	24.2438826	21.61470213
Migut.N00056	8.580203179	2.996371548	3.461237352	5.493794315
Migut.N00056	8.580203179	2.996371548	3.461237352	5.493794315
Migut.N00014	1.039852438	0.47000228	1.428736321	1.73860002
Migut.B01089	0.276766809	1.459449412	0	0
Migut.C00973	244.9652379	292.0592159	304.6647913	334.0699588
Migut.L00251	19.56021987	18.2617626	21.58839462	19.58047907
Migut.K00765	118.5469455	75.09819038	87.22826357	73.40846936
Migut.D00738	10.23702875	10.59769305	3.959808938	6.455588777
Migut.E00467	26.69697722	51.66786166	25.84950365	27.96415254
Migut.K00325	3.112886843	2.2980867	2.772158062	1.848026921
Migut.M00156	0.087592865	1.293307517	0	0.178289962
Migut.L01355	116.9727012	104.5674483	137.3272345	136.1172322
Migut.F01975	11.43837682	25.40623436	1.852065601	10.0536436
Migut.E00968	228.2656653	81.0594868	168.3472036	167.0821448
Migut.N01554	2.457675417	1.215984779	1.977904156	3.458483394
Migut.L00592	0.253917456	1.071167987	1.356745731	0.516833575
Migut.L01696	79.40691347	67.76210779	78.06049162	78.16362637
Migut.M00247	1.694857528	1.599313314	1.048595965	0.998620429
Migut.O00212	0	1.906466202	0	0.122648144
Migut.E00452	0.354380091	2.018218164	0	0.360659587
Migut.H02267	16.2447642	26.06202904	11.22261572	11.12194164
Migut.J01353	0.199423755	1.472244585	0	0
Migut.J01353	0.199423755	1.472244585	0	0
Migut.B01036	22.90584042	22.2785463	15.41229416	15.28213031
Migut.L01996	2.262381656	18.08520785	2.172422894	2.369208567
Migut.I00361	7.508225873	9.248312579	4.654955431	4.433102688
Migut.I01018	0.381847453	0.50339042	0.102015417	0.777227322
Migut.B01608	7.480361414	11.98536776	13.98931764	11.05336102
Migut.E01681	210.8603688	81.65814288	180.0234736	170.0052124
Migut.K01052	13.89163836	11.86640759	6.179949466	6.972938882
Migut.C01245	38.72082106	50.79322885	36.84635774	29.52039394
Migut.M01394	10.54335063	11.92134381	7.475328846	7.996044057
Migut.N02562	92.67952308	103.0826537	99.33016522	101.6687502
Migut.K00319	0.2185876	0	1.284766228	2.113378534
Migut.I00745	3.966447445	4.070122837	5.155234147	3.927630705
Migut.J00619	47.33182321	38.0576832	73.16445229	58.10648448
Migut.F00130	2.574872704	1.984454071	6.349939203	5.039420349
Migut.L00978	1.967288397	4.149569679	2.102344736	0.222460898
Migut.N02125	505.2257048	559.1471568	365.9471464	335.3716372
Migut.O00173	184.3921612	219.5730774	161.0533334	163.0512247
Migut.B00978	22.51595378	7.035931567	20.3696904	17.09526442
Migut.N00264	2.533509287	0.924904085	3.019833871	1.090862477
Migut.H00952	8.038266917	6.846255576	9.090982663	7.822945639
Migut.D01277	3.40901492	3.342100645	1.282763114	1.36822257
Migut.D01118	20.19037948	16.18629483	16.16244761	14.93721329
Migut.D01118	20.19037948	16.18629483	16.16244761	14.93721329
Migut.B00111	34.04678145	112.5366272	14.35848708	16.46210647
Migut.E00517	13.88306302	17.28529356	1.751489853	1.373659216
Migut.N01547	26.95913729	27.14601646	19.48098632	21.55752038
Migut.E00988	0.970528942	3.639326296	0.46095855	0.987726388
Migut.D02304	320.4767445	353.7032053	186.8573142	170.3917488
Migut.H02095	3.647412692	3.512217473	0.33894011	1.936718409
Migut.A01035	2.005225088	1.268876679	1.07144291	2.857059801
Migut.H01544	46.32069952	36.36333429	62.27902891	64.15495561
Migut.M00588	0	0.950087117	0	0
Migut.B01795	0.604063657	0.477803148	1.452449787	1.99799425
Migut.M00388	219.0091222	262.560633	224.7607249	199.1118663
Migut.A00707	32.62358524	39.05439253	26.85148292	24.73940158
Migut.J01161	4.967082395	4.968865047	2.107619058	2.862077217
Migut.J01109	3.874493815	3.550308089	4.411988735	3.490656085
Migut.B00979	15.54842649	9.595879882	6.646336681	8.2050056
Migut.H02080	0.418675181	0.378473488	1.406169774	0.913058494
Migut.M00859	0.424429567	1.417467193	1.738673829	2.231743297
Migut.G00483	36.97797596	8.610063759	55.13255413	49.43286638
Migut.G00483	36.97797596	8.610063759	55.13255413	49.43286638
Migut.D00088	9.91299017	48.78839058	12.71223237	15.94966736
Migut.L01769	11.45933103	5.027564271	9.894788764	11.75568561
Migut.B01891	1.929525091	1.403419361	1.422061339	1.896001294
Migut.K00120	9.262649535	4.754715257	6.131838813	3.920873332
Migut.F00550	8.218188625	10.00066886	7.141712019	8.639542231
Migut.N02049	0.525135901	0.338451876	0.530009955	0.682897002
Migut.N02647	19.6643119	18.73182652	26.26785852	26.14569852
Migut.F02112	74.69183977	42.73008533	58.30618718	56.78566345
Migut.H01549	26.11864654	19.64333058	21.50574998	18.51986978
Migut.E00695	0.69990068	0.599742493	1.215418051	1.246529697
Migut.H00737	3.230310829	0.757071391	2.032888574	2.77615405
Migut.G00684	6.882533158	6.097230788	2.530128952	4.090621768
Migut.D00278	3.54235446	2.530781507	1.34325637	0.81406021
Migut.M00810	2.695913729	3.501654413	2.577728731	1.819495979
Migut.N02619	56.23128139	10.50449668	133.4321304	141.9999254
Migut.C00896	34.22365709	22.19956842	25.79783187	22.32121818
Migut.E00519	7.80788855	8.057440086	1.345791613	0.683547674
Migut.D00290	0.210374771	0.399366099	0.629488193	0.085641016
Migut.I00828	3.795017018	2.69012701	1.662110155	3.039158118
Migut.M01595	13.64295736	38.57019583	7.653541574	7.953913397
Migut.A00125	1.683333692	1.22435469	2.791390738	1.772236343
Migut.D01912	0.403043581	2.295359972	0	0
Migut.K00921	29.0131668	30.86928555	24.9685881	23.51729496
Migut.N00420	3.505193647	4.89695934	4.913359774	3.381989979
Migut.C01308	0.663063802	0.673395079	0.419901513	0.749792299
Migut.K01023	11.13721737	12.5847605	0.850128472	6.881700247
Migut.J01578	13.90608634	14.28401622	12.6161603	7.149959677
Migut.F00019	4.499140793	1.44044113	11.76245637	16.76191305
Migut.H00282	1.571000087	1.840936188	2.051928795	2.842378096
Migut.K00312	0.334408901	2.939013746	0.35736641	0
Migut.A00846	7.711567178	3.570559956	5.828981658	6.891114338
Migut.L00898	2.31902422	4.964487547	2.589192994	2.395342169
Migut.L00898	2.31902422	4.964487547	2.589192994	2.395342169
Migut.M00796	176.0246264	164.352432	352.5397475	338.6609784
Migut.L01339	2027.558719	1732.255965	1307.026311	1328.782013
Migut.L01339	2027.558719	1732.255965	1307.026311	1328.782013
Migut.L01339	2027.558719	1732.255965	1307.026311	1328.782013
Migut.J01592	19.88087922	46.33076807	10.62286085	6.037314379
Migut.O00611	5.564959532	6.925466826	7.374279548	9.288252735
Migut.C00771	2.89504372	3.227705051	2.254048021	1.346899621
Migut.F00859	6.038158643	2.799162773	11.62901354	16.74722956
Migut.N02000	0.742751742	0	0.0881936	1.427835766
Migut.O00893	1.526166654	0.402389838	2.038674424	0.819749623
Migut.J01321	591.8600231	606.6449996	507.396602	505.0840386
Migut.B00793	0.708661606	2.455691096	0	0
Migut.M01044	5732.004332	6385.007869	3987.87878	3996.847548
Migut.J01022	10.99877876	5.734719386	6.47122412	12.19984631
Migut.N00035	2.563016573	2.64299665	2.373774221	1.217268436
Migut.O00799	0.21695878	0	2.202605588	0.993614474
Migut.C00746	2.855385587	2.007606252	2.421754522	3.736262646
Migut.B01733	0.770261065	3.114006875	1.097520356	0.914561471
Migut.B00578	376.0799652	527.9417423	385.7170307	387.1070526
Migut.G00499	14.24834056	6.82703489	15.4896777	15.8255823
Migut.E00280	9.401999129	23.50990571	6.563257473	3.935472329
Migut.D00067	71.48281006	92.96821295	102.2663947	95.58561518
Migut.H00836	29.4334071	24.04336794	28.84374649	26.88902794
Migut.J00932	0.371375871	5.091691366	0.1984356	0.566934789
Migut.B00573	9.537595438	7.01901653	5.880208279	4.15997075
Migut.B00573	9.537595438	7.01901653	5.880208279	4.15997075
Migut.B00573	9.537595438	7.01901653	5.880208279	4.15997075
Migut.B00573	9.537595438	7.01901653	5.880208279	4.15997075
Migut.B00602	13.69730689	13.48696523	10.29816327	9.930721183
Migut.E00516	3.14067107	1.266461304	0.888427407	0.188018983
Migut.L00676	0.859566696	0.494473682	0.45928841	0.755507302
Migut.J01054	32.23711457	33.87392357	25.73238086	28.3162492
Migut.J01054	32.23711457	33.87392357	25.73238086	28.3162492
Migut.O00673	0.544162006	0.607654663	0.136828065	0.130306911
Migut.D00891	4.747152436	0.834424338	7.609573882	7.246905567
Migut.K00930	0.677743675	1.35807611	2.679804417	5.586999823
Migut.H00882	121.856392	151.2807946	140.6145191	174.5516472
Migut.E00161	0.567625872	0.352142381	0	0
Migut.E01721	0.711721224	0.409424208	1.106300519	0.526787407
Migut.F01155	1.403174375	3.422145115	4.123635217	2.231309612
Migut.J01028	2.958296776	2.955736263	5.490829781	6.972186271
Migut.H00599	15.17787553	23.67265522	9.709066365	11.85706788
Migut.F01916	2.032389978	2.103750295	4.50471385	3.562250031
Migut.F01809	3.369516267	1.798224005	1.995644585	1.446057875
Migut.F01809	3.369516267	1.798224005	1.995644585	1.446057875
Migut.G01212	2.175323492	1.94123547	3.934042793	0
Migut.N00818	9.399266784	11.52658244	3.737501753	14.01503659
Migut.F01790	1.375614727	1.616584516	1.260044631	1.319990719
Migut.H00704	44.53985515	72.0914262	38.61792877	35.99045516
Migut.K00718	668.9388025	671.3013166	549.5883692	587.2690299
Migut.N03162	1.459442019	1.923985941	4.094039749	8.354828474
Migut.F01664	105.1829796	145.7635925	73.17113625	81.0607913
Migut.B00778	12.67808078	15.099823	9.927739031	10.34443177
Migut.H01313	1.257886014	0.57486838	0.134424116	0.341380088
Migut.G01151	290.0213441	55.27626641	350.2429682	377.5352621
Migut.D00175	0.2581194	3.334738399	0	0.065673297
Migut.L01050	6.476637365	5.505205988	6.094845364	2.361098936
Migut.H00071	81.24968994	40.94536548	41.48925322	47.09886331
Migut.F00808	1.404804223	2.524148532	0.278008418	0.370662154
Migut.F00808	1.404804223	2.524148532	0.278008418	0.370662154
Migut.C01347	3.890761907	23.76529717	5.25508146	4.674651616
Migut.C00984	0.562951823	0.712455119	0.300799518	0.973976137
Migut.G00695	1.953748903	0.581168224	3.051510701	1.784433427
Migut.N00633	8.58610552	12.02863816	7.669116713	6.064605246
Migut.N02568	3.438882079	0.268651055	8.370753188	9.268036322
Migut.B00105	17.73391755	10.20159987	11.1123936	11.89537594
Migut.H02268	5.025953452	10.05282654	4.074544322	2.645695683
Migut.J01606	15.09711688	18.00708324	10.1795013	11.20337802
Migut.D00273	2.040831888	1.913197235	2.74636519	2.61547486
Migut.J01747	3.663116544	2.367814516	1.262772001	1.924142315
Migut.B01456	1.341476303	1.968385617	1.807544793	3.798947648
Migut.C01325	16.19329678	14.9644999	8.566823264	8.076947615
Migut.K00867	994.2570835	894.7592454	825.5452137	825.3524325
Migut.H00101	0.19358955	1.293061828	0	0.45971308
Migut.L01074	73.83429856	69.62796884	80.10874793	86.92219021
Migut.B01315	0.292327995	0.184980817	0.937189822	0
Migut.N01890	1.943158597	3.378635918	0.1122464	0
Migut.N01890	1.943158597	3.378635918	0.1122464	0
Migut.G01027	8.332824253	13.18221883	9.690605871	8.979330804
Migut.K00888	28.55631878	15.26183679	50.362929	44.82078492
Migut.K00888	28.55631878	15.26183679	50.362929	44.82078492
Migut.I01086	15.10011136	16.30139673	15.5014442	13.02017634
Migut.E01377	921.4834958	2468.860818	761.6446462	788.332425
Migut.L01312	25.61292422	30.09109034	20.12593926	19.07091377
Migut.C01226	0.54592253	0.719690991	1.701585271	1.157491861
Migut.A00141	3.949827091	2.826693299	5.276233398	3.445557169
Migut.N01588	2.778610469	1.20357321	2.173999294	5.403206726
Migut.O00211	89.20875972	63.61284763	66.22808076	65.79884124
Migut.N01639	40.97739672	19.47193144	40.80965717	46.33346984
Migut.M00712	8.279979517	15.31430745	1.782888278	0.125771611
Migut.N00296	103.0685695	52.02394382	92.67981168	98.16041174
Migut.L01898	7.72071958	10.702895	7.230042859	8.01953902
Migut.M01911	26.49740621	37.98295487	12.36756882	13.68810511
Migut.L00112	0.387591431	0.490524211	1.159759929	0
Migut.D02049	0.981233306	1.693390567	0.571961436	0.272351026
Migut.G00820	164.9739576	20.20185238	192.1639907	196.5299339
Migut.J01692	0.409851749	1.296740525	0.350390789	0
Migut.M00864	188.4490111	235.0921734	219.8563957	215.4363044
Migut.D01119	35.51119746	21.14297054	37.77202075	38.95074282
Migut.D01119	35.51119746	21.14297054	37.77202075	38.95074282
Migut.O00566	6.183588529	9.62693451	4.090727419	5.034527708
Migut.B01866	0.195671158	0.343938347	1.394027872	0.331897308
Migut.K00774	12.81127074	14.80534368	16.35180179	14.10338125
Migut.K00774	12.81127074	14.80534368	16.35180179	14.10338125
Migut.K00774	12.81127074	14.80534368	16.35180179	14.10338125
Migut.H00600	27.9064399	39.304724	28.76913224	23.65984595
Migut.D02564	4.938879109	3.844552845	3.26729505	3.709957759
Migut.H00625	416.4184906	569.4212517	372.5774071	377.1115478
Migut.N03328	1.745090666	2.24943375	1.326146067	1.69707917
Migut.G00184	3.145232684	3.790964892	2.160743201	3.200965148
Migut.C00500	1183.104709	1458.979559	982.580361	963.5771309
Migut.M00656	41.73734023	40.84548441	44.33476708	42.25368483
Migut.H01063	1.866401812	5.07237832	2.53152162	1.899473824
Migut.L01833	19.57791142	36.75741969	33.49045521	33.71893533
Migut.G00652	14.6590309	29.32074408	9.993437304	3.858306205
Migut.H02146	31.49056675	11.97783588	24.54972062	13.39735261
Migut.K00038	527.2897675	378.5092524	486.0276507	489.4030661
Migut.E01712	0.906471615	0.478001489	1.259312351	0.184506797
Migut.G00325	9.047991394	5.177709992	5.506643208	7.680481114
Migut.M00222	0.338065234	0.111418054	0.067738829	0.279545204
Migut.E01159	2.37079033	2.703064756	1.369485127	0.521686473
Migut.N02121	1.456703854	1.152225727	1.410766668	1.204544376
Migut.A00712	5.724739224	7.840619292	3.377218555	6.168896127
Migut.F01146	0.585664017	0.882379759	0.134115095	1.277232399
Migut.F00843	0.551436899	2.035489672	1.0312638	1.262718394
Migut.B01033	0.305838952	0.940772537	0.4630164	0.466887474
Migut.I00543	10.24037192	6.908060549	2.760493215	1.877806822
Migut.C00131	127.6750667	126.423042	77.01563498	85.78348606
Migut.A00762	4.541245051	3.01047212	3.743747578	2.508930666
Migut.J01347	428.4759781	597.9225844	456.8854244	512.1701919
Migut.D01455	0.102376471	7.773877373	0.437618876	1.667048757
Migut.L00300	2.988580773	3.205304345	4.601165063	2.371368156
Migut.B00982	106.3849033	111.9167822	65.53462895	55.6274477
Migut.G00472	49.34673404	30.87073101	54.39536442	60.37082107
Migut.C01247	12.67229643	7.805005364	18.20080067	15.78573859
Migut.N02319	4.50321492	6.851419307	5.837951204	3.756565879
Migut.A01151	0.24591105	2.161234208	0	0.417114184
Migut.H00955	5.449494062	7.457760479	6.863537226	3.895444981
Migut.K01358	0.742751742	1.077088558	0.2976534	1.417336973
Migut.O00754	4.803792584	9.359739661	5.568626773	3.728832842
Migut.O00754	4.803792584	9.359739661	5.568626773	3.728832842
Migut.B00786	2.451465593	6.264667695	3.123561415	1.151494494
Migut.N01655	5.762025627	5.70482035	6.660255295	7.180563405
Migut.F01504	0.825279713	2.785198696	0.881936	1.343845426
Migut.D00465	11.53671663	25.76827055	10.03553585	12.99526181
Migut.D00465	11.53671663	25.76827055	10.03553585	12.99526181
Migut.A00026	1.79542867	1.538496672	1.518960277	2.360188955
Migut.A01015	3.453524521	5.603433508	0.757048713	0
Migut.I00801	148.4383229	89.18967067	128.5650691	128.4315872
Migut.I00801	148.4383229	89.18967067	128.5650691	128.4315872
Migut.I00801	148.4383229	89.18967067	128.5650691	128.4315872
Migut.A00194	1.858776064	1.333033365	0.158910634	0
Migut.F01113	1.833848292	1.115799986	1.05524668	2.440602995
Migut.A00610	33.8684795	47.89462302	32.5611365	29.85618048
Migut.J00616	35.81299295	44.70772095	45.75840773	43.77094183
Migut.J00616	35.81299295	44.70772095	45.75840773	43.77094183
Migut.L01909	33.60349104	36.53416608	28.18526972	25.71293622
Migut.B00557	5.786918263	3.67658233	1.639184497	3.973611907
Migut.B00557	5.786918263	3.67658233	1.639184497	3.973611907
Migut.D00191	7.222163535	7.103304617	8.238285114	10.48839894
Migut.M01333	2.122147833	0.447621219	1.133917715	1.403838526
Migut.O00603	0.184745357	0.487100502	0.789713251	1.786180334
Migut.D01992	0.36249836	1.07045672	0	0.073784342
Migut.E00042	1.140578885	0.328064269	0.554036718	0.685921103
Migut.F01439	0.298522231	0.419778751	0.319016084	0.708894537
Migut.H01942	50.39284893	42.09934952	51.28797048	52.56503072
Migut.H01942	50.39284893	42.09934952	51.28797048	52.56503072
Migut.D02021	2.346832856	1.157693257	1.577578499	2.234326464
Migut.L01568	2.489386822	2.887952906	2.341051457	2.736177752
Migut.M01323	13.54878337	12.31820267	16.07659511	17.68778321
Migut.F00400	7.398294397	14.47247458	8.735070055	8.075877643
Migut.K00009	13.96599781	97.83651865	12.75030677	15.34301791
Migut.N01129	30.34201833	27.72599698	25.76235148	23.2655038
Migut.N01129	30.34201833	27.72599698	25.76235148	23.2655038
Migut.N01129	30.34201833	27.72599698	25.76235148	23.2655038
Migut.A00978	106.8693129	95.90996483	14.84480062	23.7506727
Migut.H02090	2.193661308	2.208366877	1.385243586	0.608872431
Migut.C00672	107.1667225	120.9041457	60.37657798	55.06523911
Migut.D00274	18.52562761	18.66613375	11.5355108	16.08271925
Migut.M00888	21.62591665	8.158815745	19.54063416	21.83018467
Migut.O00798	0.630213599	1.412380589	0.3367392	0.080172596
Migut.G00627	479.8649718	364.9602033	586.1676945	573.7048791
Migut.J00313	0.699480319	6.962055794	0.840937894	1.156796671
Migut.N00174	7.221197488	3.503257735	8.334295204	7.055188489
Migut.K00112	1.572616342	1.489307636	3.395453601	3.396942606
Migut.C01381	0.253622546	4.279695557	0.813101971	0
Migut.M01128	3.738031641	3.153827935	2.759940895	3.250920186
Migut.N01975	476.3532509	535.0429995	348.1075155	340.5860174
Migut.L01393	22.42368934	20.62837902	26.1279888	21.54134566
Migut.K00869	157.3928315	118.7141596	137.436131	149.5239947
Migut.H01731	4.246064123	3.625110178	1.296445921	5.967513597
Migut.F01116	28.69936949	17.98208693	33.97302631	34.5726313
Migut.J01425	3.593120686	9.41251912	1.981828159	0.825726678
Migut.M00373	3.808761838	2.330782194	5.929481342	4.833351029
Migut.F00144	221.7846339	442.7369818	222.5579199	225.0569337
Migut.K00400	1710.904179	1896.924179	1217.322276	1206.648154
Migut.K00400	1710.904179	1896.924179	1217.322276	1206.648154
Migut.C01096	3.879242257	3.182053432	7.542609131	8.115294531
Migut.F00622	27.9495056	26.87985344	25.94430649	25.36727564
Migut.A00100	68.48985891	78.87246418	59.40676244	62.98318584
Migut.H02202	18.19741767	16.70393905	28.44978548	21.9494753
Migut.B01213	121.902826	171.5581645	60.55474393	59.17112842
Migut.F00892	1.593934394	3.735622339	1.703359604	1.441936333
Migut.F01233	13.6854845	16.95911086	7.678128601	10.09779034
Migut.M00360	15.89241143	7.676703906	12.25141395	18.89026718
Migut.L01202	191.2278514	168.569958	87.81765068	97.60106557
Migut.L01202	191.2278514	168.569958	87.81765068	97.60106557
Migut.J01214	5.924740637	0.446319995	3.391864327	4.091599138
Migut.B01446	27.45145883	31.81086306	19.43662844	17.7438173
Migut.N02536	3.926995721	6.656101652	3.821892598	4.496153358
Migut.C00009	28.98312115	28.75847284	40.72574039	42.83775351
Migut.M01721	7.949725125	9.694131212	11.41580367	8.849084538
Migut.A00516	10.61847858	11.42266664	9.077958306	8.429174868
Migut.N01990	1615.794421	1943.06837	1174.264488	1165.913924
Migut.D01208	0.796603783	2.047821151	1.276937158	1.925458418
Migut.J00072	79.42530492	108.4297089	66.19873389	68.89103312
Migut.D02507	41.73419741	15.74413825	43.55126715	34.37820139
Migut.E01286	0.903658233	0.524169727	0.772556228	0.367868301
Migut.H00603	40.69648254	56.9890768	31.81715885	34.82620931
Migut.M00281	16.77663241	16.01510996	6.267639866	8.976526516
Migut.E00110	1.052514264	0.817913658	1.124770433	0.112754154
Migut.K00915	2.475839139	3.185571009	0.21166464	0.15118261
Migut.N01562	42.88579487	31.59115487	40.2159144	45.4450101
Migut.B01375	5.747891535	5.203635771	5.218398674	4.607319107
Migut.A00717	20.8627488	10.49428794	23.63537824	23.91307712
Migut.N00934	4.688469354	8.091255906	6.275574267	5.446311738
Migut.I00216	2.479555756	1.950201916	5.479205623	3.250600701
Migut.O00685	2.380970536	4.543843433	4.361874125	6.346372823
Migut.J00655	4.916979017	0	3.584869402	2.198065353
Migut.D01121	4.680215712	5.390578885	4.475041756	5.076512529
Migut.N02469	62.5169349	26.85298644	40.85372931	47.34515098
Migut.M01455	1.516451472	1.777014793	0.090030967	1.62906262
Migut.A01108	4.812036806	3.982892403	5.467855598	6.261110789
Migut.B01322	8.02090035	1.057397232	8.142966113	7.550800903
Migut.D00300	76.45753651	34.814566	109.6107307	106.7864357
Migut.M01512	17.06995751	14.84666534	13.01700768	12.353729
Migut.M01512	17.06995751	14.84666534	13.01700768	12.353729
Migut.C00691	0.39029314	2.812733335	0.556116213	0
Migut.N03369	3.564547034	0.213597771	2.597220542	5.524012356
Migut.M01452	70.86949887	118.7077956	52.67683425	55.1289147
Migut.E00340	0.734754415	0.46494169	0.052346403	0.448664409
Migut.E00135	11.44491677	18.02496515	18.53618696	14.287866
Migut.A00807	5.117736077	1.708522872	11.17422281	11.8781967
Migut.H00203	2.593243796	2.263401643	2.293466985	2.275168278
Migut.C00577	7.710592634	6.098935746	12.49424566	13.77528599
Migut.B01465	3.396032977	5.005607943	8.876172744	9.785653511
Migut.H00086	3.970854105	3.509518881	4.781360291	5.891068836
Migut.C00327	2.125245859	7.788772576	2.157588831	2.81177585
Migut.H01946	829.920192	729.1980203	757.3404919	802.0132498
Migut.C00753	19.62608091	26.96891221	22.3305356	20.09134168
Migut.M01770	115.0977868	105.3876324	106.4489929	104.9936912
Migut.M01770	115.0977868	105.3876324	106.4489929	104.9936912
Migut.M01770	115.0977868	105.3876324	106.4489929	104.9936912
Migut.M01770	115.0977868	105.3876324	106.4489929	104.9936912
Migut.M01770	115.0977868	105.3876324	106.4489929	104.9936912
Migut.N01182	106.8645165	133.8835512	93.66950904	111.7832778
Migut.E00315	14.83298282	121.1075151	17.53088816	21.09415668
Migut.N03086	6.09641036	62.20376626	5.102057609	5.681170953
Migut.G00169	17.16906237	7.167438536	13.37855741	20.02148085
Migut.N00984	13.92786409	20.98415646	12.84633201	12.99343939
Migut.C00671	99.4792166	112.4494961	63.66989965	44.31050326
Migut.O00427	0.472276858	1.120686702	0.126174785	0.360484083
Migut.L00598	5.270976153	3.441281061	3.755222666	4.342590156
Migut.D01028	383.0317877	280.0415582	180.0457481	146.4942509
Migut.A00648	4.495638153	3.346791894	7.277053396	5.719124184
Migut.B01642	21.62069426	14.25130676	32.15442605	22.92063092
Migut.L01632	0.419537007	0.516204874	0.485700201	0.142323687
Migut.J01450	0	2.041676571	3.144570956	0.630463652
Migut.E01379	1.181741851	1.246314511	0.090204973	0.22908227
Migut.D00365	65.70022349	74.84231098	55.73342251	57.72055848
Migut.N02938	0.178718939	0.511600751	0.136420125	0.363771557
Migut.N02938	0.178718939	0.511600751	0.136420125	0.363771557
Migut.K00553	2.630456761	3.33769735	3.733412871	4.057430534
Migut.M00788	2.713239653	0.29601686	3.199455228	3.142188704
Migut.F00981	2.378747408	7.024434947	5.084101649	8.231053237
Migut.H00443	1.487839181	1.850777671	0.733837314	1.591854635
Migut.J01217	26.70344039	34.53692487	29.12131209	32.29377437
Migut.J01217	26.70344039	34.53692487	29.12131209	32.29377437
Migut.J01217	26.70344039	34.53692487	29.12131209	32.29377437
Migut.D00795	1.31056828	0.672412021	1.097720633	1.225645883
Migut.A00408	0.661123258	0.906422805	0.989114054	1.345676279
Migut.N00336	9.54254829	1.872366806	6.403178022	5.646301763
Migut.C01155	9.845945792	38.93980242	7.139847099	2.862975039
Migut.N00111	0.257510627	1.538961868	0.366918657	0.436789382
Migut.E00331	149.735153	115.0177436	156.7847229	191.8632876
Migut.K00297	10.85139144	26.48912906	12.50842295	8.934208539
Migut.H00375	0.715537424	1.029048781	0.486601686	0.463410504
Migut.G00115	31.01546014	20.03389241	22.63540683	23.86625251
Migut.F00986	1360.444625	1714.891782	1103.323174	1185.436838
Migut.N00637	38.9093876	41.50072657	64.96372649	58.54523684
Migut.M00175	0.957758825	0.202018524	0.614105962	1.819495979
Migut.N00249	163.2927852	211.7218604	153.6081536	165.004159
Migut.K00124	191.3393749	273.582952	153.2952373	166.4463611
Migut.A00696	0	2.292820857	2.237229686	0.245838979
Migut.K00099	55.07699344	33.98972572	38.64136869	44.21302246
Migut.E00129	9.303674852	30.71433443	11.16137085	7.509526043
Migut.M01055	52.35748242	52.5248162	30.27108178	27.88318513
Migut.H01965	1.669214397	0.062872268	1.974929904	1.456107698
Migut.B00764	15.16451472	13.54712454	28.21676415	14.16225336
Migut.D02198	161.4345172	156.5743569	172.7738821	179.4532597
Migut.N00378	8.455721667	13.89684057	1.656639511	3.011943972
Migut.H02533	5.887875584	7.506110486	4.217770728	7.177478423
Migut.J01729	16.22305732	10.63700149	23.53939064	23.62796459
Migut.N00964	1.241909073	0.630629705	1.130549997	1.919278764
Migut.E00266	9.810255117	10.21857425	4.659439581	4.930414585
Migut.L01197	4.053662048	1.672889471	5.210896436	4.005912108
Migut.A01097	4.882065824	3.548911999	2.77072944	2.133399172
Migut.A01097	4.882065824	3.548911999	2.77072944	2.133399172
Migut.J00955	68.76092301	57.7044684	87.32828692	80.72834787
Migut.E00561	0.393883499	0.166162422	1.0102176	1.082330052
Migut.B01513	78.31520236	62.43149381	48.93164816	50.64846979
Migut.A01189	0.138383404	0	2.661904171	1.971697163
Migut.F00966	8.805957585	14.22709604	9.310383831	7.341209644
Migut.B00620	0.418988162	0.763251566	0.284933169	1.162943157
Migut.L00120	204.1436195	82.51482498	146.1956656	122.8704051
Migut.L01125	2.584943914	1.487012863	2.385711621	1.61432279
Migut.J00871	1546.838517	2164.528654	1368.625306	1424.042187
Migut.G00419	1.651423593	1.607686682	0	2.197820498
Migut.F01581	16.04132553	20.25291552	7.127380416	10.29856898
Migut.K01016	3.071294122	6.802142701	3.282141571	3.438288061
Migut.G00795	2.810864194	3.273252671	4.443169446	3.516242372
Migut.N03247	633.5354538	634.6967397	673.3916806	638.3044818
Migut.L00957	60.2708798	43.96410216	25.79099863	23.77373355
Migut.O00669	0.458758429	1.075168614	0	0.051876386
Migut.H01777	1.374350425	1.127348126	1.577493638	1.243291957
Migut.N02283	0.168494608	0.142161183	0.5401858	0
Migut.N02283	0.168494608	0.142161183	0.5401858	0
Migut.C00615	0.647019295	0.409424208	1.348303757	0.823105324
Migut.M00710	1.694753683	2.055462047	0.181110024	1.034870488
Migut.H01451	6.641888014	13.86667186	2.679804417	7.380357791
Migut.D00794	1.079698453	0.521901996	1.201896713	1.831383909
Migut.N02461	3.223542559	6.689699118	4.667205314	4.656424403
Migut.M01202	15.16248331	20.61860862	8.8571657	9.576248809
Migut.M00910	14.1583727	12.3670051	11.78868486	8.928433642
Migut.N00777	783.5112866	393.0152024	1218.555117	1230.872758
Migut.N00777	783.5112866	393.0152024	1218.555117	1230.872758
Migut.G00501	13.35840398	9.435785189	8.84602528	8.197422784
