gene_short_name	Day02d_BR4	Day02d_BR5	Day02d_BR6	Day02d_BR7
Migut.D01212	0.169272119	0.912259984	5.874737357	0.181944389
Migut.L00347	0.428450289	1.744616748	4.789215947	0.828945888
Migut.H00547	79.13254043	45.31672828	31.29210518	35.80867861
Migut.C00984	0.638599689	3.377878359	0	0.457604914
Migut.N00035	6.891679899	3.353043218	1.261916938	2.893599147
Migut.G00766	0.477288669	0.571612614	3.22689387	0.940536805
Migut.J00258	0	1.423049196	1.850130848	0.928858954
Migut.A00408	2.812361709	3.068761939	3.380276352	1.343513065
Migut.C00295	0.184474843	1.25194571	0.49888529	0.660950797
Migut.L00613	2.671071189	1.738554541	0.732821093	2.122070382
Migut.G00941	0.084067338	0.050340553	1.250413161	0.361443588
Migut.K00193	2.380363644	2.055214837	7.784697574	7.973204203
Migut.K00156	8.533414053	9.94946016	8.750679315	11.64730617
Migut.H00099	0.677445591	0.405662726	0.567063941	1.50833434
Migut.L00350	37.82117719	63.37573345	97.984297	108.2930483
Migut.E00742	1.092208198	37.06156743	112.2412714	3.521923534
Migut.H01452	6.103516402	2.769999504	1.332068753	4.350611424
Migut.M01384	5.552320639	6.887080899	37.35984683	12.78854079
Migut.D01912	0	1.095116083	1.44251328	0.245715595
Migut.J00463	0.239197392	3.246644841	6.181244624	0
Migut.F01731	27.35981537	9.025581716	8.861153007	15.1442712
Migut.E01159	1.090285297	1.595919608	5.132604471	2.864663156
Migut.N01640	0.819156149	9.565154536	17.81460969	6.933786957
Migut.L00854	0.729425263	1.261834285	4.164428799	1.568064895
Migut.D00937	96.78291619	316.9222446	361.8304145	320.0342291
Migut.E01517	13.32253956	10.86692113	2.661591746	7.430871632
Migut.I01123	2.35970907	3.73037999	3.148201137	4.869820195
Migut.F00076	1.006261453	1.54944436	1.511826244	0.978584603
Migut.H01550	8.095190176	53.78415703	36.13960442	21.54588515
Migut.B00905	212.5023886	323.1709759	448.2226648	400.5188555
Migut.K01358	0.702133842	0.315334765	3.876754441	0.566023425
Migut.N00918	1.381444977	0.630267574	0.533702332	0.212123502
Migut.L00482	5.482044995	2.792195013	5.566621761	5.350614599
Migut.L00482	5.482044995	2.792195013	5.566621761	5.350614599
Migut.L00482	5.482044995	2.792195013	5.566621761	5.350614599
Migut.L00536	0.064247541	2.616110642	4.633282618	0.483401269
Migut.N00891	6.143671115	31.06631388	70.02772307	23.91973067
Migut.J01060	0.335327078	0.481915118	0.665018306	1.153378467
Migut.N01405	72.28548522	20.40402453	7.976887634	12.93920884
Migut.M00150	206.8327904	250.4826845	375.0923084	156.5121473
Migut.A00119	0.432761739	1.209334165	5.721666931	2.790958272
Migut.L00351	491.7107907	1066.342748	1629.321405	1583.659926
Migut.D00346	3.897050554	3.970605798	4.981121513	3.813680513
Migut.N01544	0.217406371	0.0650928	2.008807988	0.46736426
Migut.J01028	3.532446622	7.403453219	4.975513721	7.751998537
Migut.D01476	9.956874738	11.49871887	6.250890881	17.58231594
Migut.H01610	4.247476327	13.02241742	43.03676041	10.95709544
Migut.M01954	4.1451275	8.273843899	5.604946179	9.950494803
Migut.D00821	0.249534421	2.091939788	2.699317689	2.615100067
Migut.D00821	0.249534421	2.091939788	2.699317689	2.615100067
Migut.L00508	79.9156931	58.77410734	48.94256958	90.2294599
Migut.M01082	7.425828566	10.87676436	3.997150541	10.50834793
Migut.M01082	7.425828566	10.87676436	3.997150541	10.50834793
Migut.E00467	4.267640456	23.97767564	57.56356977	10.53340989
Migut.N02049	1.765043469	0.759668201	0	0.059286889
Migut.F00400	1.579225624	7.227541738	41.8943693	5.092355011
Migut.H00599	24.45199147	19.60354274	15.3020792	14.55314658
Migut.H00460	56.96236893	37.97678284	6.825095197	47.7271929
Migut.D00738	10.44901165	5.901485138	7.653161484	1.276279451
Migut.E00159	33.57395265	29.37140992	55.68339542	42.7598213
Migut.H00934	22.10550263	13.66911576	17.85746183	10.85786531
Migut.G00184	6.583588306	2.797784993	1.340112646	6.848184649
Migut.I00966	15.84608284	14.53244034	2.316400994	20.71504817
Migut.F00276	0.407154535	0.766257259	0.943791445	0.750232232
Migut.I00581	1.697992299	1.162032694	2.842649555	1.129829759
Migut.G00684	2.862709083	5.610191884	3.61283016	6.545662725
Migut.O00866	85.19819697	172.6062236	250.4806287	293.5555283
Migut.D01191	0	0.09248876	1.496749189	0.041504149
Migut.H02476	2.832336514	9.577625403	11.76480767	6.446910875
Migut.N00334	0.09374539	1.796348452	4.056331622	0.20152696
Migut.J00536	9.475715001	1.583490509	4.171623674	6.158431543
Migut.B00846	0.048084638	0.057587341	3.164255197	0.361790887
Migut.M00900	5.608894503	55.41813418	330.0037841	81.38873075
Migut.M00900	5.608894503	55.41813418	330.0037841	81.38873075
Migut.M01512	10.04047328	24.86062525	25.32124499	39.18573289
Migut.M01512	10.04047328	24.86062525	25.32124499	39.18573289
Migut.J00216	2.885543595	3.27857737	2.000905518	4.374001808
Migut.D01958	0.670654157	1.606383728	0.785930725	0.216258463
Migut.D00153	5.311371525	44.95603488	197.8119837	66.8401828
Migut.O00237	0	0.423906817	1.340112646	0.380454703
Migut.L01436	185.6565125	99.50265505	93.70197967	247.1575408
Migut.H00426	0.484571243	2.611504814	1.383255106	1.475735565
Migut.B00868	64.62073549	187.0291621	304.3870269	161.4265995
Migut.I00404	0.438274627	0	1.422299718	0.565302376
Migut.E01085	307.8068555	338.1502625	593.8260889	184.8412437
Migut.B01163	2.048685669	2.080188948	3.733728549	1.053157717
Migut.C00812	21.88111282	27.32047887	27.44679193	40.53309831
Migut.H00169	2.771767029	0.082988404	0	1.042744732
Migut.E01684	0	0.269683215	0.492976722	0.103731268
Migut.E00993	0.338961165	1.217844609	2.138899002	1.33590203
Migut.M02003	36.1465612	17.92291681	17.73760145	16.63896095
Migut.D01548	0	0.618674814	2.235245804	0.111051643
Migut.K01468	51.62423098	32.24640727	6.271796871	56.98465155
Migut.H00235	0.520295777	2.492475924	2.735957765	1.025285868
Migut.J00982	0.491493689	3.335541069	2.953717669	2.465346474
Migut.N02532	1.868300679	0.238034331	0.10750099	0.640904629
Migut.H02442	0.040957807	0.245260373	1.772230601	0
Migut.O00754	16.85592451	5.346346917	5.134314606	6.12200131
Migut.O00754	16.85592451	5.346346917	5.134314606	6.12200131
Migut.E00678	4.876236602	0.129775567	0	0.407655716
Migut.L00168	0.18647457	0.669979555	15.46499332	0.601304018
Migut.L00222	4.79206347	10.52166999	8.362713151	10.49973454
Migut.E00362	110.1306357	83.37888978	52.44154534	44.12437402
Migut.H00918	1.002360737	0.141229623	0	0.697141676
Migut.H00053	4.76430886	4.256005197	3.696337946	2.518515126
Migut.M01914	0.070249226	0.210330488	0.221641908	1.019362248
Migut.D00465	0.441856557	5.724746493	54.76792613	3.583603456
Migut.D00465	0.441856557	5.724746493	54.76792613	3.583603456
Migut.M00721	1.101747135	3.118769456	0.993171443	0.107657051
Migut.J00427	161.7972879	83.04531407	48.24938963	181.3518025
Migut.A00762	2.698396725	4.259923479	3.317009147	5.405305103
Migut.C00549	0.360493079	1.349172974	0.48745046	0.339045684
Migut.L00898	0	0.313485441	7.314770148	0.773717866
Migut.L00898	0	0.313485441	7.314770148	0.773717866
Migut.B00677	38.92870505	3.276138557	2.086571197	13.11835738
Migut.N01010	119.8049439	125.5250629	167.6749257	63.32606157
Migut.O00922	0.202528673	0.242553305	1.232345782	0.163267978
Migut.D00545	1.823497408	3.43178819	1.140591896	1.240006609
Migut.N00386	22.93637216	15.35041392	12.77048522	17.76499665
Migut.N00193	44.16673318	26.78810815	12.98659339	38.30455678
Migut.H02080	0	0.406281768	1.223232297	0.303863575
Migut.C00771	0.273672622	0.749158957	4.898807884	0.67236722
Migut.M01704	0.258357133	1.031382794	0.232896387	0.833095805
Migut.H00427	5.881121068	3.709510731	7.033382416	4.045696777
Migut.C00005	0.211151873	0.221270578	0.285514711	0.765987972
Migut.C00005	0.211151873	0.221270578	0.285514711	0.765987972
Migut.C00005	0.211151873	0.221270578	0.285514711	0.765987972
Migut.L00879	1.606188527	6.617221037	9.034901106	5.041184666
Migut.L00879	1.606188527	6.617221037	9.034901106	5.041184666
Migut.B00111	14.18109032	27.02611075	45.02037415	20.80964497
Migut.O00228	3.852769784	2.671362488	1.645145303	3.124063803
Migut.N00293	0.452030692	0.360908694	4.02956082	0.053985689
Migut.O00352	196.5409822	438.0857692	790.6796643	550.2823353
Migut.B00578	343.4419937	359.6807908	459.5362858	186.2912185
Migut.E01640	2.835769649	9.089795341	15.93933462	10.75787552
Migut.E00274	0.324877793	0.466897933	1.757169152	0.488878904
Migut.M01443	1.566386392	5.895820082	2.824042259	3.247041697
Migut.E00280	3.08207501	5.923038001	17.12233211	4.776608793
Migut.K00721	5.235476255	46.91404391	160.801032	29.94592048
Migut.J00391	30.0776046	58.01385847	109.5956102	108.2181228
Migut.F00144	177.935052	242.5194287	618.8253912	234.7785247
Migut.H00600	33.45181663	30.02168078	26.41441549	27.44499551
Migut.F01069	6.147361008	13.54897843	16.71777591	4.830746469
Migut.O00611	2.945956058	4.473189183	9.958635261	3.505767921
Migut.D01122	8.509529791	38.47308039	172.7610239	34.70449267
Migut.D01122	8.509529791	38.47308039	172.7610239	34.70449267
Migut.K00009	27.36626869	26.28243811	56.58977766	35.80547674
Migut.D00871	0.361202711	2.018731047	15.95472694	1.68238867
Migut.N03160	1360.891415	1118.273556	1396.905122	1826.50017
Migut.I01128	151.9335832	162.4147525	94.37558106	200.3393202
Migut.I01128	151.9335832	162.4147525	94.37558106	200.3393202
Migut.M01340	0.097325483	2.680865856	8.773418819	1.098421696
Migut.L01214	21.39969214	13.83682341	4.617474272	0.978797607
Migut.M01777	1.616660593	2.258844431	2.489623997	1.303266858
Migut.M00759	1.280169609	2.251832445	0.468816816	1.161006188
Migut.M00759	1.280169609	2.251832445	0.468816816	1.161006188
Migut.E01128	12.87532548	59.31990757	71.92211919	45.37447497
Migut.B00866	73.44272703	39.67767808	46.57326547	65.99159753
Migut.N02921	2.112560594	5.060108743	21.90026193	17.19254778
Migut.K01473	16.56515767	51.50467827	105.6774544	69.50907419
Migut.D01280	87.95334179	158.1491206	289.6848758	240.2233604
Migut.H02015	691.1580855	1532.214146	1223.406229	756.6782274
Migut.B00708	8.445563394	10.32755306	5.529634241	10.70227927
Migut.L01026	57.62459579	36.59319427	44.63975431	90.51219032
Migut.H01063	0.814309071	2.316186715	5.107834253	1.130558294
Migut.L00960	1.591503375	6.951379707	4.050812803	6.037583201
Migut.N00633	6.965711617	4.207424422	9.391574138	7.226763871
Migut.K00553	4.040738631	5.351135405	5.779012831	3.132145435
Migut.D02062	1.690048475	0.385532095	0.507832161	0.51902031
Migut.B01130	501.9161441	670.0722115	345.3335871	635.7446651
Migut.C00867	416.9250974	379.15181	450.2713777	835.4399459
Migut.L01696	69.61626155	27.01805528	35.54335802	47.71638336
Migut.N00479	59.52850348	28.26306815	3.943981396	27.21856511
Migut.H00106	0	6.965675686	7.286965367	4.026497106
Migut.B01465	2.90089024	10.28356477	14.85326491	3.49222772
Migut.K01475	9.864959592	7.206365455	6.715710251	14.29930287
Migut.N01796	860.4439759	172.9173851	190.1747934	227.4681189
Migut.N01655	2.112073043	5.458331009	7.415310594	8.005406158
Migut.A00712	7.468605171	6.481158092	4.79006812	3.000528448
Migut.G00857	15.17507451	4.716926764	5.952188636	10.45904565
Migut.J01450	1.098017816	1.665683212	2.111593908	2.281756843
Migut.F00154	155.5205591	129.7343263	117.3910316	132.7364185
Migut.F00154	155.5205591	129.7343263	117.3910316	132.7364185
Migut.B00674	98.43526387	170.3088028	210.2062408	144.4282142
Migut.I00848	11.49733014	42.46027352	121.6128509	30.30778543
Migut.O00566	12.19190656	3.533654302	3.211809504	4.308372478
Migut.D01277	2.49637296	0	1.882118251	0.829371175
Migut.H00948	2.404429559	15.49904399	48.44946968	21.51160489
Migut.M00222	0.359525137	0.21528806	0.018005246	0.171751278
Migut.J01161	2.934658757	0.951014631	2.458714307	2.078164614
Migut.M01760	7.569002814	7.966056906	6.823087816	16.27128673
Migut.L00532	0.259168047	1.862316051	5.431836731	1.462493671
Migut.K00916	580.91691	1105.243249	1860.756101	1674.72593
Migut.G00231	37.99459911	23.82651204	18.51852556	44.10826408
Migut.F00890	8.144074174	1.79146707	1.797915103	8.217821579
Migut.H00603	56.70127063	45.52657883	45.1824661	35.31044053
Migut.M00818	0	0.268137154	3.834707213	1.283477557
Migut.N02876	9.434111728	24.74914682	95.7756614	14.00338258
Migut.D01625	13.46202656	7.146355025	2.364706521	4.771638336
Migut.G00652	24.36989542	9.728661452	6.245882155	10.78589082
Migut.H02271	1.422679665	0.207784885	0.125119659	0
Migut.C00009	11.60761692	37.50918211	63.44208483	29.44927551
Migut.D01453	291.0720853	129.8414196	100.3067987	170.2870788
Migut.D01273	0.397740558	1.270250254	5.975729388	2.85011153
Migut.L00805	3.407689579	3.924165964	0	4.508062123
Migut.N01135	1.939472646	1.514843479	0.228044379	0.317232083
Migut.B01335	3761.047468	11826.55071	16835.75923	10563.16053
Migut.M00972	15.42421042	26.6823738	65.50411488	54.157798
Migut.M01170	32.95793148	26.13838883	22.50927258	18.11826842
Migut.J00475	3.635448038	10.52852597	7.686475663	3.126087748
Migut.C01204	1.616660593	1.210095231	2.550346534	2.063505859
Migut.L00701	1.875837129	5.105792146	7.071353825	4.949022661
Migut.O00187	1.047500082	0.167268238	0.398691932	0.150122586
Migut.G00205	82.94685658	296.940986	118.6047439	411.7011492
Migut.B00577	10.34933866	68.44957785	109.5156864	104.2260298
Migut.H00965	0.139078558	1.790561832	8.807421913	0.635334362
Migut.H00965	0.139078558	1.790561832	8.807421913	0.635334362
Migut.M01394	4.887555628	7.402900833	4.492283697	2.729735998
Migut.H00567	17.77052258	17.32289479	40.04815398	46.41958676
Migut.H01389	0.389301932	0.815915695	3.290032057	2.092231802
Migut.F00022	1.60420921	7.136035358	2.375762921	6.835640098
Migut.F00022	1.60420921	7.136035358	2.375762921	6.835640098
Migut.A00939	0.328108866	0.898174226	0.38028109	0.2519087
Migut.L00760	6.837498957	27.16587447	42.46085621	45.72945509
Migut.F01113	0.800106006	1.517192073	2.34408408	0.645003438
Migut.H01777	2.020967058	1.555945525	1.12778311	2.172263326
Migut.N03086	22.42718933	14.46912455	26.60134228	17.01611491
Migut.K00834	0.121356466	0.581357921	0.273492377	1.239195317
Migut.J01663	48.39784952	39.31366268	13.84724522	22.16550041
Migut.E01712	0.085690058	0.820996117	0.656586057	0.460525493
Migut.B01033	1.180548567	0.375104099	0.325777684	0
Migut.E00457	11.35575289	42.75224929	52.29817755	23.86793767
Migut.C00891	513.524846	908.0054331	1407.759655	1408.772839
Migut.G00535	0.095701136	0.687684161	3.450796721	0.617193832
Migut.J00821	61.78375822	41.43964191	47.94154347	76.28929975
Migut.G01216	1.518618248	0	0.094411067	0.872439962
Migut.G00357	0	4.721262175	2.799878207	4.237314252
Migut.D02329	1.529091478	7.55401948	7.925809079	3.287128632
Migut.M00810	0.724306489	1.092340935	2.055511126	1.384054161
Migut.H00923	701.5997031	1034.51728	521.3402291	1270.031555
Migut.L01558	4.053139739	2.370626288	2.46412885	5.065780425
Migut.D01007	1.429552282	0.304367443	0.658654494	0.546337169
Migut.B00325	2.01141537	0.84032106	3.4155498	1.458090708
Migut.N00795	4.999218301	3.644374347	2.463208598	2.636674703
Migut.I00793	29.86315656	31.31484439	57.43799379	104.136235
Migut.J00814	33.68844527	12.90180538	16.39112828	6.224720961
Migut.L00541	1.314823882	4.461551748	9.745386959	8.322507204
Migut.M00281	24.02516934	6.79437105	10.30572573	6.421295937
Migut.D00743	7.862918002	1.768224484	0.526186231	0.922659608
Migut.D00723	0.488366221	0.443701585	0.318793317	0.416321358
Migut.J00072	83.72604558	70.95563904	70.75130728	67.13581086
Migut.F00584	0.834049897	1.498317913	0.966671237	1.024559573
Migut.L01833	3.864157281	11.77249789	47.42244644	14.28200716
Migut.H01342	0.986302682	0.416901274	1.150605028	1.496669023
Migut.F01182	0.191136435	0.36625549	0.861500987	0.328712863
Migut.C00801	26.38734926	84.4235705	251.6404864	50.34735092
Migut.C00844	0.7661759	0.214755351	0.999267669	0.192742084
Migut.C00584	0.036737382	2.111884299	11.22665034	1.224117576
Migut.C00584	0.036737382	2.111884299	11.22665034	1.224117576
Migut.C00838	4.003778091	9.813069961	13.5135581	11.80964346
Migut.C01308	0.348224274	0.250225158	0.481324438	0.124764498
Migut.E00059	20.98091416	6.777747031	6.34590095	1.780390633
Migut.E00085	6.267001316	2.603953994	1.498819561	2.47451133
Migut.B00982	57.97105052	39.84537748	52.03087279	83.98433042
Migut.E00680	1.848997372	1.186288175	1.428669583	2.058398687
Migut.D02000	0.458116621	0.246893265	0.227133416	0.123103186
Migut.J01426	17.1237299	13.92272582	3.540415014	22.96487126
Migut.O00597	1.90818404	1.919641919	1.135289154	0.45122814
Migut.K01023	4.324070162	0.900628254	5.762170535	3.637396437
Migut.C01113	42.55874379	14.41347651	4.847990344	5.15566753
Migut.L00400	12.17160166	2.978583804	4.449987573	3.523852298
Migut.J00889	0.793012867	1.388069344	2.144587563	1.245786782
Migut.N00667	8.782996075	11.61577709	14.42626241	8.340091438
Migut.L00224	8.601139562	12.62227327	14.19656556	17.6437208
Migut.L00200	322.1853135	370.3918204	940.8145093	385.2682197
Migut.D00663	1.95798299	7.202280214	40.97382742	4.660106139
Migut.N03334	34.50052633	56.31752826	66.74289654	63.90301843
Migut.G01032	12.69692031	6.622030064	9.41497507	9.245049276
Migut.J00509	3.54889426	0.991723318	0.675377278	4.958949067
Migut.M01044	3124.465461	2439.685979	2845.571036	1844.989118
Migut.A00292	33.61182649	33.74421054	31.97365348	48.98232823
Migut.B00938	1488.779066	2563.897956	3426.160571	2979.913826
Migut.H01974	16.10426131	13.16607018	4.607113981	6.151444779
Migut.N02361	0.494081736	1.420138568	4.780526299	0.389451573
Migut.M00732	375.9197409	642.1403914	1000.372723	764.989058
Migut.K00059	0.916514871	4.474996637	16.9051915	6.668560134
Migut.F00539	0.0816241	2.248365552	0.588641244	0.701878
Migut.L01312	8.011410717	14.49860025	19.49912195	10.23772598
Migut.N01036	1.246757072	0.213306692	0.58870473	0.893395616
Migut.D00273	0.357264364	1.882621677	1.996749951	0.768020708
Migut.G01226	0.165009872	1.482149015	1.115612789	0.79813375
Migut.E01109	553.9925798	77.77074694	57.42752358	88.90379867
Migut.K01425	2.98809191	7.256630184	14.51561614	8.921639832
Migut.N03278	0.88216816	1.975207283	2.904324397	0.989436712
Migut.N03278	0.88216816	1.975207283	2.904324397	0.989436712
Migut.N01333	13.6018021	30.50354589	87.3922629	42.2835587
Migut.D01116	3.009145036	4.68497365	6.510234863	3.39614055
Migut.D01116	3.009145036	4.68497365	6.510234863	3.39614055
Migut.N01283	2.662674569	7.720456865	5.432193595	15.36448108
Migut.D00278	0.648123546	0.129368109	0.779002462	1.741610539
Migut.M01105	7.022653275	11.72840614	39.14505608	24.51496213
Migut.C00691	0.491932915	0.294575461	1.441224171	0.462665558
Migut.N00311	6.697420672	2.087656293	11.24775688	3.944554358
Migut.M00750	28.94799018	21.16945823	13.02450933	10.84899304
Migut.M00750	28.94799018	21.16945823	13.02450933	10.84899304
Migut.J00067	0.940443506	0.563149102	0.470980038	0.730057042
Migut.L00443	14.85457354	29.03688065	25.85785592	24.77581444
Migut.B01826	5.165556904	0.583622417	0.131787686	2.618994129
Migut.K00068	628.6651098	1107.506658	1100.841625	1420.936058
Migut.N02563	0.305309446	2.559522559	39.76952309	2.4612444
Migut.M01249	53.5093013	95.35860341	118.2793718	78.60982528
Migut.G01100	0.519314087	0.310971642	4.681363853	2.69792633
Migut.G01100	0.519314087	0.310971642	4.681363853	2.69792633
Migut.L00251	1.970305098	8.349657094	5.874905408	8.634142936
Migut.J01053	2.466840942	1.19431138	0.189254221	1.805288036
Migut.D01038	31.9970158	17.57902337	5.460710544	32.13854602
Migut.L00966	10.06299332	38.21796417	76.41139188	36.83403032
Migut.L00068	0.044973279	0.915638725	10.58125918	1.498543935
Migut.H00212	22.96043971	25.68208092	38.30379834	22.85554679
Migut.H00212	22.96043971	25.68208092	38.30379834	22.85554679
Migut.M01262	12.18854953	84.99566002	133.2512582	81.20776952
Migut.C01315	68.16709949	131.4810975	133.690579	109.2762795
Migut.G00917	1.28615171	3.850817067	9.081991712	15.43721624
Migut.H01360	2.620301466	11.98768445	7.038981406	8.111421756
Migut.D02304	139.9035599	72.6539423	129.0378652	60.74042036
Migut.H01394	18.39289033	12.1939477	10.51072326	16.76906313
Migut.O00951	2.18322142	2.25403406	5.157695186	3.074939803
Migut.M01559	1.11824133	5.624779599	26.54505749	8.013043793
Migut.B01108	0.644280117	2.469138134	2.323148729	1.385026109
Migut.B01250	1.01738467	0.731066897	1.100547342	1.42161428
Migut.L00348	18.16560675	66.80500137	136.6271645	55.81544416
Migut.L01269	6.903179972	1.333454454	4.884626954	6.143420015
Migut.M00710	0.240311233	0.863407878	1.588611831	1.463709781
Migut.K00133	21.68691998	19.39942746	30.5313268	34.67792802
Migut.B01482	1.098748367	1.151401989	1.485702301	5.01926827
Migut.K00026	11.56296448	13.39405407	3.759277033	13.85483969
Migut.A00770	22.52657886	25.5493517	29.72653747	18.57754516
Migut.C00500	891.8106079	499.9871476	741.5314714	504.7986965
Migut.E01688	0.371439225	0.333633543	2.00900635	0.798492785
Migut.N02589	0.955682174	3.106631388	21.82469167	2.543611441
Migut.N02589	0.955682174	3.106631388	21.82469167	2.543611441
Migut.H01834	307.5799216	917.3054405	653.6529561	790.3878072
Migut.J01578	9.790749909	2.951909919	3.579729474	4.857100515
Migut.B01608	1.223877566	5.29297089	5.945378352	2.338668592
Migut.J00753	33.32552506	45.0308695	50.72983374	46.88321732
Migut.J00753	33.32552506	45.0308695	50.72983374	46.88321732
Migut.M01484	13.86110393	17.92660056	17.3141619	15.14505298
Migut.E00169	0.260443287	3.243897981	3.709475862	2.071562896
Migut.A00026	3.18233324	0.931636524	0.095623953	0.912152858
Migut.H00443	1.44253913	1.68442973	0.585170482	0.969082733
Migut.A00559	12.15252442	2.577712483	0.567147907	2.064342091
Migut.D00446	0.646094991	1.160668806	0.582423202	2.199135352
Migut.H02274	314.3567423	54.27906361	23.4879629	24.92958354
Migut.N01161	87.21603701	77.44456946	1.563732884	34.39054745
Migut.H02485	24.21968902	25.35937364	64.14194733	22.4213606
Migut.D02349	7.128217142	4.704021356	2.666463942	1.772130658
Migut.C00166	1.391488706	2.374735419	0.783974609	2.580013751
Migut.E00423	63.54311268	69.58387146	113.1379357	44.05548992
Migut.C00845	164.8296178	185.0495475	186.0842132	169.2578227
Migut.C00836	0.047065059	1.747354338	0.72125664	1.163535613
Migut.M01195	159.8445007	773.8139403	730.0620747	871.3435091
Migut.M01746	19.37173853	8.870614653	2.884107762	14.32099353
Migut.J01214	0.200026501	1.676896502	3.425969041	3.010016043
Migut.O00661	3.501466221	3.176849855	2.486861754	0.456193642
Migut.H01207	10.13317985	13.4071084	6.524691906	21.16117871
Migut.O00674	25.52783411	30.57276012	30.92686848	21.61855255
Migut.B01799	9.94071098	8.94344801	5.15807779	6.515186241
Migut.F01935	35.92830325	8.259957728	0.578350313	21.03302586
Migut.F00056	62.5110143	224.5941708	401.3182302	318.5753046
Migut.H01242	85.57979721	58.77809879	85.14964592	58.58511513
Migut.C00753	3.874264291	15.48816336	28.92347802	8.856478609
Migut.F00966	3.453739438	9.969502718	7.424209276	9.518712253
Migut.H00046	0.23850647	0.85692359	4.192538598	0.512723703
Migut.J00109	56.74588302	7.320790748	4.827656473	7.093685608
Migut.G00235	48.41883268	158.2254726	93.53809774	146.3205165
Migut.D02204	1.48540315	5.310704604	40.93852689	5.564639183
Migut.N01763	5.471801663	5.393311842	1.702389001	4.580235532
Migut.F00681	0.174753312	0.941799831	1.339018677	0.328712863
Migut.O00419	14.90864191	32.96299409	109.0660249	41.29455343
Migut.D02392	52.18782477	63.46949487	106.5225097	34.91669125
Migut.A01095	7.826629364	3.254640017	1.273878236	8.178874557
Migut.F00633	8.758958636	9.261391689	44.60045935	13.31626364
Migut.F00633	8.758958636	9.261391689	44.60045935	13.31626364
Migut.M01294	1.536093614	0.613221127	1.349208185	0.592699209
Migut.J00019	1.431578181	5.478923713	30.49503086	5.385627982
Migut.C01354	81.8087465	39.40345602	40.65224349	70.86543617
Migut.L01339	842.911677	578.3733402	635.517136	437.954737
Migut.L01339	842.911677	578.3733402	635.517136	437.954737
Migut.L01339	842.911677	578.3733402	635.517136	437.954737
Migut.B01787	2.669319174	4.262456133	1.826976231	2.178431151
Migut.N02172	0.472373797	2.734344476	1.845228658	2.369440547
Migut.B00215	375.8437348	309.0280696	224.6168027	326.0981017
Migut.E00078	27.43327815	13.14190665	16.17617613	30.94402985
Migut.G00188	6.71443798	1.528525936	1.900860242	2.564755606
Migut.H00916	35.44712062	77.18607433	45.62395309	93.72391553
Migut.B01905	22.56342302	7.146448584	6.387714634	20.64477128
Migut.F01120	932.3565214	1446.746482	1452.416971	1625.998931
Migut.D00437	48.77176535	15.82795565	11.37565615	51.68979224
Migut.H00843	1.956657341	3.905568021	5.12351027	2.253363398
Migut.J00497	210.3385457	157.8891282	122.2680816	171.4932242
Migut.O00097	1.468779285	0.573601985	1.58308302	2.436746167
Migut.O00097	1.468779285	0.573601985	1.58308302	2.436746167
Migut.N02602	15.57052007	18.45927669	91.73065593	20.70891038
Migut.J00674	4.883631562	8.24824693	5.079641851	7.537365015
Migut.D02053	0.859788279	3.744376459	2.184252407	0.896150176
Migut.C00553	0.611796538	1.336104625	1.492307149	0.889690935
Migut.D00324	69.8759245	72.82521951	19.71434816	83.13377644
Migut.F01746	19.01032648	7.176627843	2.980327738	11.99357744
Migut.M00910	10.59233416	6.391988712	11.17689586	8.825822698
Migut.M00973	55.5025189	136.9264322	227.120596	151.4964818
Migut.M00583	6.980635006	19.01711198	39.34668052	29.76555441
Migut.H00243	0.589371447	0.529384273	5.002977894	0.686284886
Migut.F00945	2.301059991	3.555878543	2.34194443	0.957416106
Migut.J01606	3.780253931	2.899522629	9.495655321	5.798129669
Migut.H01295	197.7192462	139.7370525	108.2201532	83.42862317
Migut.H01295	197.7192462	139.7370525	108.2201532	83.42862317
Migut.N03247	582.8601072	514.2305438	617.3316739	285.1753393
Migut.B01433	1.010547772	0.605128396	1.366439482	0.493727598
Migut.B00842	0.326109557	0.624890883	1.058298843	1.752615977
Migut.L01720	3.501892536	10.37451377	3.046021346	10.10351814
Migut.N03277	2.300304766	0.958226573	2.20884846	1.021255443
Migut.N03277	2.300304766	0.958226573	2.20884846	1.021255443
Migut.N03213	12.49518782	11.0696622	4.474661842	0.36796216
Migut.I00745	0.40535562	0.364097873	2.375154414	1.307105641
Migut.M00733	3.724321817	12.94586237	32.87692479	6.639348919
Migut.K00749	0.503305972	1.980535173	2.290134285	2.266985263
Migut.J01469	32.25152714	45.9924279	53.59130277	28.14840035
Migut.E00342	5.405387071	8.748140683	23.37575926	12.79781768
Migut.M00255	0.153729036	0.810082518	3.409049481	0.396570478
Migut.E01200	9.174548866	10.50574958	15.96043933	14.01354838
Migut.E01200	9.174548866	10.50574958	15.96043933	14.01354838
Migut.H01960	1.332570918	3.336922818	2.784710936	2.929769137
Migut.N00108	3.041286917	7.436402903	1.599250451	6.946556362
Migut.D01035	97.45116696	65.25627424	50.40933425	70.22205912
Migut.D00983	5.064630402	7.459899256	2.256520351	2.502889821
Migut.N00331	0.501341468	5.854083651	32.6522997	2.424930958
Migut.A00514	8.621473225	11.88382175	25.95500845	19.75774124
Migut.D02524	1.187939594	0.492475011	0.720777718	0.368328656
Migut.L01729	4.242659911	4.321866696	7.077618313	3.249854317
